fund,account,subaccount,long_account,vendor,invoice,line_item_desc,check,date,amount
1000,42,42200-515310-00000000-,1000-42-42200-515310-00000000-,"ACUITY SPECIALTY PRODUCTS, INC.",9008504711,ZEP HAND SOAP AND CLEANER,86544,2023-05-03,2091.69
1000,00,00000-231402-00000000-,1000-00-00000-231402-00000000-,ADMINISTRATIVE OFFICE OF COURTS,APRIL 2023,APRIL 2023 MONTHLY,86701,2023-05-08,11615.64
1000,00,00000-210290-00000000-,1000-00-00000-210290-00000000-,AFLAC,U1199/730045,APRIL 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90000834,2023-05-03,2923.44
1000,00,00000-210300-00000000-,1000-00-00000-210300-00000000-,AFLAC,U1199/730045,APRIL 2023 CANCER & OFF-THE-JOB ACCIDENT PREMIUM,90000834,2023-05-03,1945.32
1000,16,16100-515370-00000000-,1000-16-16100-515370-00000000-,ALABAMA ASSOCIATION OF PUBLIC,MEMBERSHIP DUES 2023,MEMBERSHIP DUES,86548,2023-05-08,375.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA CHILD SUPPORT PAYMENT CENTER,308210,Payroll Run 1 - Warrant 230430,86522,2023-05-05,22487.11
1000,00,00000-231404-00000000-,1000-00-00000-231404-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,APRIL 2023,APRIL 2023 MONTHLY REPORT,86546,2023-05-08,1390.00
1000,00,00000-231405-00000000-,1000-00-00000-231405-00000000-,ALABAMA CRIME VICTIMS COMPENSATION COMMISSION,APRIL 2023,APRIL 2023 MONTHLY REPORT,86546,2023-05-08,1896.00
1000,00,00000-210180-00000000-,1000-00-00000-210180-00000000-,ALABAMA DEPARTMENT OF REVENUE,308212,Payroll Run 1 - Warrant 230430,86524,2023-05-05,806.40
1000,00,00000-210130-00000000-,1000-00-00000-210130-00000000-,ALABAMA DEPARTMENT OF REVENUE,APRIL STATE TAX 2023,APRIL STATE WITHHOLDING TAX 2023,86543,2023-05-04,471299.27
1000,42,42100-515050-00000000-,1000-42-42100-515050-00000000-,ALABAMA FIRE COLLEGE AND PERSONNEL,90903,CADET BOOKS,86549,2023-05-04,1910.00
1000,00,00000-231300-00000000-,1000-00-00000-231300-00000000-,ALABAMA PEACE OFFICERS,APRIL 2023,APRIL 2023 MONTHLY REPORT,86547,2023-05-08,4736.00
1000,00,00000-231301-00000000-,1000-00-00000-231301-00000000-,ALABAMA PEACE OFFICERS,APRIL 2023,APRIL 2023 MONTHLY REPORT,86547,2023-05-08,973.00
1000,00,00000-210200-00000000-,1000-00-00000-210200-00000000-,ALABAMA PEACE OFFICERS ANNUITY & BENEFIT FUND,308208,Payroll Run 1 - Warrant 230430,86523,2023-05-05,1320.00
1000,30,30200-515370-00000000-,1000-30-30200-515370-00000000-,ALESHIA LEE,A.LEE-042823,BLANKET-ZUMBA INSTRUCTOR FEES AT MAX LUTHER CC,86550,2023-05-04,100.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50087,COM TX 050123/50087,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50088,COM TX 050123/50088,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50089,COM TX 050123/50089,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50091,COM TX 050123/50091,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50093,COM TX 050123/50093,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50094,COM TX 050123/50094,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50095,COM TX 050123/50095,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50096,COM TX 050123/50096,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50097,COM TX 050123/50097,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50098,COM TX 050123/50098,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50099,COM TX 050123/50099,86552,2023-05-02,25.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50100,COM TX 050123/50100,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50102,COM TX 050123/50102,86552,2023-05-02,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50103,COM TX 050123/50103,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50104,COM TX 050123/50104,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50105,COM TX 050123/50105,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50106,COM TX 050123/50106,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50107,COM TX 050123/50107,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50108,COM TX 050123/50108,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50109,COM TX 050123/50109,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50110,COM TX 050123/50110,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50111,COM TX 050123/50111,86552,2023-05-02,300.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50112,COM TX 050123/50112,86552,2023-05-02,80.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50113,COM TX 050123/50113,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50114,COM TX 050123/50114,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50115,COM TX 050123/50115,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50116,COM TX 050123/50116,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50117,COM TX 050123/50117,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50118,COM TX 050123/50118,86552,2023-05-02,120.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50119,COM TX 050123/50119,86552,2023-05-02,40.00
1000,15,15100-513030-00000000-,1000-15-15100-513030-00000000-,ALL SHARPE INC,50120,COM TX 050123/50120,86552,2023-05-02,80.00
